step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,location,transaction_success,balance_change_pct_orig,balance_change_pct_dest,net_balance_change_orig,net_balance_change_dest,is_large_transaction,transaction_type_numeric,is_balance_zero_after,fraud_risk_score
6,CASH_IN,61546.01,C2054033212,9040654.76,9102200.77,C769507769,73595.15,12049.14,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,154735.14,C1367661099,9102200.77,9256935.91,C251155815,157604.0,0.0,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,28266.24,C1872941234,9256935.91,9285202.15,C1254893565,153196.76,0.0,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,229651.1,C1237547288,9285202.15,9514853.25,C1880332929,10928450.75,14932387.84,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,253489.92,C1294083676,10482479.13,10735969.05,C173783788,295284.85,73918.76,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,341350.6,C528190809,10735969.05,11077319.66,C1428195532,349765.0,2657.47,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,410821.56,C676665173,11077319.66,11488141.21,C2083562754,5312631.16,6385836.94,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,335389.99,C2126940193,11488141.21,11823531.2,C1590550415,17756311.0,18698748.85,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,28747.1,C571101539,11823531.2,11852278.31,C214774813,15944428.35,17771335.88,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,258578.06,C1633161534,11852278.31,12110856.37,C451111351,4654237.15,7255066.28,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,21865.49,C1631018495,12110856.37,12132721.86,C1778801068,7468357.55,8680195.01,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,25260.54,C737826424,12132721.86,12157982.4,C757257137,41098.04,15837.49,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,123551.62,C1535875885,12157982.4,12281534.03,C956986674,238958.0,0.0,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,187863.78,C2054926467,12281534.03,12469397.8,C2101977504,565767.0,0.0,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,237456.97,C561566358,12469397.8,12706854.77,C1354952534,622203.0,755381.3,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,32078.13,C1489504599,12706854.77,12738932.9,C468154998,40392.82,8314.69,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,94933.34,C1464079293,52030.0,146963.34,C1096283470,0.0,7828.57,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,271666.26,C515938920,20580.0,292246.26,C2020152163,0.0,0.0,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,284657.93,C5092445,26903.0,311560.93,C758991444,29482.0,0.0,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,56151.12,C181814414,0.0,56151.12,C1464984894,128064.0,71912.88,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,6441.93,C1034327311,56151.12,62593.04,C191614132,153018.4,9701.14,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,180870.42,C1114131846,62593.04,243463.47,C798678484,1512928.31,2084795.89,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,177793.46,C1168134992,243463.47,421256.92,C1260651126,180641.0,0.0,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,403393.65,C2104139102,421256.92,824650.57,C909295153,9197383.11,9092634.94,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,374378.57,C1961718033,824650.57,1199029.14,C1632716597,434023.44,59644.87,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,399998.92,C857010553,1754950.74,2154949.66,C1816757085,9563426.09,10187847.95,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,107588.94,C448600616,2154949.66,2262538.6,C985934102,2675419.22,5827219.22,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,349084.96,C88573335,2262538.6,2611623.56,C510382951,583583.0,17298.53,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,259049.85,C966910438,2611623.56,2870673.41,C798678484,1332057.89,2084795.89,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,162410.51,C766136466,2870673.41,3033083.92,C1529639302,373930.0,8208.1,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,139209.07,C1597268821,3033083.92,3172292.99,C1450133081,166049.82,493580.49,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,221584.67,C1726361113,3172292.99,3393877.66,C1281580764,805754.92,253888.02,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,33975.45,C1358847474,3393877.66,3427853.11,C2012808675,66221.72,32246.27,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,189095.53,C800041407,3427853.11,3616948.64,C503195940,583691.14,228783.05,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,51696.89,C1409112532,3616948.64,3668645.53,C1529639302,211519.49,8208.1,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,97173.8,C71054164,3668645.53,3765819.34,C128846374,117500.0,20326.2,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,170656.02,C638582764,3765819.34,3936475.35,C638590716,299585.75,333751.15,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,46644.73,C1950308547,3936475.35,3983120.08,C265108079,78028.0,611272.03,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,17923.87,C1295359081,3983120.08,4001043.95,C598551831,46515.29,28591.42,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,42874.29,C687251464,4001043.95,4043918.24,C1487669283,123227.75,140821.4,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,276974.44,C1910491749,4043918.24,4320892.68,C932583850,6724357.4,5670581.45,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,88549.9,C2141744605,4320892.68,4409442.58,C668345982,107358.0,18808.1,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,154372.69,C513761429,4409442.58,4563815.27,C16344660,822068.0,0.0,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,113859.94,C66348462,4563815.27,4677675.22,C1255024717,10833791.0,12947437.37,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,278369.25,C209128279,4677675.22,4956044.47,C787033725,575658.59,1640349.09,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,194642.4,C814565761,4956044.47,5150686.87,C392226440,220407.0,25764.6,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,277447.82,C1433607373,5150686.87,5428134.69,C424743902,293813.47,16365.64,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,123601.07,C1963645656,5428134.69,5551735.75,C1137422246,188974.0,66761.47,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,299234.56,C1100176029,5551735.75,5850970.32,C1694262384,482565.0,96037.24,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,20606.91,C453562991,5850970.32,5871577.23,C1121686878,44461.0,77986.84,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,353210.38,C1448095927,5871577.23,6224787.6,C769342184,12782636.7,12450400.32,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,90206.82,C1966075071,6224787.6,6314994.42,C1467806809,261902.35,90640.96,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,145697.63,C783488821,6314994.42,6460692.05,C11003494,11919932.15,15026180.08,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,117372.63,C1937060646,6460692.05,6578064.68,C1254526270,215582.32,594958.48,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,22883.86,C620195959,6578064.68,6600948.54,C1975607158,29728.0,6844.14,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,26775.37,C783759938,6600948.54,6627723.92,C323287038,30356.0,2405.31,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,228957.76,C411802142,6627723.92,6856681.68,C71555810,1089860.52,960188.98,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,276215.93,C1111320106,6856681.68,7132897.62,C1321128627,311670.75,0.0,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,147303.27,C1565967058,7132897.62,7280200.89,C1496102000,901518.84,14659.86,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,81947.39,C1243911696,7280200.89,7362148.27,C842984696,228889.0,146941.61,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,160681.58,C247184928,7362148.27,7522829.85,C715819458,635215.36,484595.24,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,104695.79,C664700395,7522829.85,7627525.64,C1697258007,229922.0,69362.32,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,85360.76,C1286968216,7627525.64,7712886.4,C409821235,110572.0,0.0,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,141561.27,C583997448,7712886.4,7854447.67,C1880332929,10698799.65,14932387.84,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,206810.15,C1901525199,7854447.67,8061257.82,C1446521801,6525826.68,6129845.09,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,25976.3,C573872851,8061257.82,8087234.12,C157316544,30703.0,4726.7,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,117770.95,C1123939422,8087234.12,8205005.07,C1329589315,266725.19,225460.97,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,162271.77,C405318481,8205005.07,8367276.84,C125722707,764440.31,779659.14,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,44264.07,C1585358875,8367276.84,8411540.91,C1746150957,262257.05,113988.19,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,292307.46,C1486504709,8411540.91,8703848.37,C1538745405,546224.26,40362.35,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,151301.14,C1969754956,8703848.37,8855149.51,C1360767589,5188539.32,6712636.97,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,343371.38,C684154003,8855149.51,9198520.89,C1883840933,17324126.77,18056399.48,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,8477.85,C55711712,9198520.89,9206998.74,C1951379728,404445.0,757779.01,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,400377.11,C156954340,9206998.74,9607375.85,C985934102,2567830.28,5827219.22,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,204307.03,C1008561904,9607375.85,9811682.88,C300836639,278646.0,0.0,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,391209.48,C774676004,9811682.88,10202892.36,C1838584624,8245234.16,7852593.45,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,369168.98,C1037201686,10202892.36,10572061.34,C1496102000,754215.57,14659.86,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,116215.63,C1663141254,10572061.34,10688276.97,C1515704208,430740.4,9973139.6,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,299261.26,C874253820,10688276.97,10987538.23,C347725669,420710.0,266931.55,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
6,CASH_IN,241605.17,C2114676965,10987538.23,11229143.4,C2066777507,434626.99,24156.59,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,39922.66,C1981924343,310760.33,350682.99,C1027296777,62731.0,22808.34,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,234527.64,C1369080285,350682.99,585210.63,C715819458,474533.78,484595.24,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,357932.51,C1032560110,1493302.1,1851234.61,C214774813,15915681.24,17771335.88,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,214662.24,C1171120083,1851234.61,2065896.84,C803116137,15383535.25,15651209.26,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,34511.23,C1088170718,2065896.84,2100408.07,C1299829127,122781.0,0.0,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,185741.02,C1373072083,2100408.07,2286149.09,C1022023283,198374.07,12633.05,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,23303.97,C819132906,2286149.09,2309453.07,C1870367457,310198.0,484137.19,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,85766.59,C466262884,2309453.07,2395219.66,C237988421,542435.88,628574.97,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,99504.49,C979490841,2395219.66,2494724.15,C1281580764,584170.24,253888.02,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,201011.68,C1351269492,2494724.15,2695735.83,C1674899618,6153407.58,10006403.16,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,166686.78,C2008027686,2695735.83,2862422.61,C1706891711,301294.72,98525.69,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,306426.01,C946775567,2862422.61,3168848.62,C1852606548,313234.0,6807.99,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,19247.53,C209391627,3168848.62,3188096.15,C1346667529,67867.28,61899.11,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,42025.29,C160920812,3188096.15,3230121.44,C2046611860,101427.0,53006.9,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,159171.56,C2126608090,3230121.44,3389293.0,C1339257929,404503.76,561712.86,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,173928.45,C869464531,3389293.0,3563221.45,C1211317010,234143.0,15316.39,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,324145.15,C1736264938,3563221.45,3887366.6,C271588719,548697.21,336403.65,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,75247.56,C1442800893,3887366.6,3962614.16,C1467806809,171695.52,90640.96,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,40765.68,C553496382,3962614.16,4003379.84,C798678484,1073008.04,2084795.89,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,24638.55,C71681683,4003379.84,4028018.39,C560041895,119345.51,40278.39,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,56289.54,C164806893,4028018.39,4084307.94,C1380361139,62111.53,5821.98,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,33919.56,C656704934,4084307.94,4118227.49,C170899621,373103.0,7569059.16,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,302915.15,C1793935907,4118227.49,4421142.64,C2101977504,377903.22,0.0,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,213765.78,C1085700275,4421142.64,4634908.42,C728885526,345283.88,211120.9,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,340505.75,C1601969632,4634908.42,4975414.18,C71555810,860902.76,960188.98,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,193558.01,C1559673372,4975414.18,5168972.19,C1816757085,9163427.18,10187847.95,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,271866.95,C1556766707,5168972.19,5440839.13,C170899621,339183.44,7569059.16,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,223666.66,C1997725558,6867068.87,7090735.53,C1922859107,442599.75,209838.16,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,193318.64,C244886962,7090735.53,7284054.17,C1255024717,10719931.06,12947437.37,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,288038.89,C742199288,7284054.17,7572093.06,C194746285,498474.72,303190.22,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,355458.78,C481770130,7572093.06,7927551.84,C1587143371,627316.28,77922.92,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,116884.29,C2101325597,7927551.84,8044436.13,C1880332929,10557238.38,14932387.84,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,43698.21,C906065973,8044436.13,8088134.34,C1141137903,158919.0,8444298.53,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,47369.84,C1913123778,8088134.34,8135504.18,C1237401293,90056.0,0.0,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,146117.38,C1463891130,8135504.18,8281621.57,C214774813,15089695.95,17771335.88,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,45157.63,C1460026888,8281621.57,8326779.2,C1335946878,563659.72,828787.26,0.0,0.0,"Wales, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,111430.78,C1794843661,8326779.2,8438209.98,C54617902,115108.49,3677.71,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,158274.46,C657412979,8438209.98,8596484.44,C1334973394,992451.59,982743.75,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,94712.61,C2039830472,8596484.44,8691197.05,C1494895909,300375.97,905385.44,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,103932.55,C1427013366,54.0,103986.55,C251155815,2868.86,0.0,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,227204.83,C806609384,256370.88,483575.72,C932583850,6447382.96,5670581.45,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,213554.46,C1851422703,483575.72,697130.17,C1538745405,253916.8,40362.35,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,153124.3,C1641017828,697130.17,850254.47,C1570256460,155551.0,0.0,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,162902.6,C334592911,850254.47,1013157.07,C1419794148,2077254.38,2813795.5,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,193980.81,C1019397304,1013157.07,1207137.88,C202149782,211963.2,17982.39,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,115440.53,C18491840,1207137.88,1322578.41,C1559037239,128596.0,0.0,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,315210.66,C532986070,1322578.41,1637789.07,C801142660,2918969.13,3504660.25,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,121981.71,C124880290,1637789.07,1759770.79,C295372946,314262.63,499000.92,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,336410.5,C767321840,1759770.79,2096181.29,C83980058,411541.48,0.0,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,274903.54,C2100829870,2096181.29,2371084.83,C766681183,13447674.95,13146711.0,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,7818.14,C1199573975,2371084.83,2378902.97,C1464835638,31570.0,23751.86,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,70318.64,C1280821776,2378902.97,2449221.61,C1896545607,251644.29,99358.0,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,395368.45,C34782860,2449221.61,2844590.06,C932583850,6220178.13,5670581.45,0.0,0.0,"Scotland, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,35015.29,C1071783182,2844590.06,2879605.35,C1067155425,51361.91,16346.62,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,140934.36,C2021357462,2879605.35,3020539.71,C1875310223,142672.0,0.0,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,80222.52,C168703427,3020539.71,3100762.23,C2113748097,97544.43,649298.27,0.0,0.0,"Quebec, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,182036.49,C844789788,3540110.85,3722147.34,C1982828534,185023.0,2986.51,0.0,0.0,"Texas, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,77816.36,C289304070,3722147.34,3799963.7,C1471633238,157217.94,79401.58,0.0,0.0,"California, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,78369.94,C1793450447,3799963.7,3878333.64,C507538622,204838.0,243068.85,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,51260.1,C261716431,3878333.64,3929593.74,C644345897,102413.2,51153.1,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,124646.3,C1851947704,3929593.74,4054240.04,C1446521801,6319016.53,6129845.09,0.0,0.0,"Ontario, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,105860.8,C1721660173,11318.0,117178.8,C267527788,0.0,0.0,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,37603.83,C1328191747,106664.0,144267.83,C651445737,105917.0,0.0,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,314929.23,C2076021838,5007.0,319936.23,C1531812826,14945.52,0.0,0.0,0.0,"England, UK",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,10781.11,C676538195,5591.0,16372.11,C1825992554,0.0,314551.85,0.0,0.0,"Queensland, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,173696.06,C932380376,29738.0,203434.06,C1198167820,150194.0,0.0,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,182452.71,C1923962747,102193.94,284646.65,C1495761010,482194.95,1193550.39,0.0,0.0,"New York, USA",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,172588.84,C161040638,284646.65,457235.5,C1789550256,4074392.42,5020386.7,0.0,0.0,"British Columbia, Canada",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,212127.94,C1278326466,457235.5,669363.43,C403147759,425769.98,55290.48,0.0,0.0,"New South Wales, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
7,CASH_IN,267716.65,C1443210651,669363.43,937080.09,C296121376,1045666.95,371.65,0.0,0.0,"Victoria, Australia",1,0.0,0.0,0.0,0.0,0,1,0,0.0
