step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,location,fraud_risk_score,net_balance_change_dest,balance_change_pct_orig,is_balance_zero_after,transaction_type_numeric,net_balance_change_orig,is_large_transaction,transaction_success,balance_change_pct_dest
1,DEBIT,3837.3,C1403649277,25591.0,21753.7,C1941598182,50670.0,47923.33,0.0,0.0,"Texas, USA",82,-586.0148431231464,13.97723766262895,False,4,13.840875923669273,False,True,11.98653673336828
1,DEBIT,2589.19,C569661948,277515.05,274925.86,C837659261,57472.15,0.0,0.0,0.0,"California, USA",95,33.14525689195807,79.52673118598902,False,1,-181.17585636596334,True,False,33.7615171403628
1,DEBIT,6983.76,C1338065644,11163.0,4179.24,C101601906,9114.0,20285.79,0.0,0.0,"Wales, UK",38,-988.9884016791584,20.162732004774455,False,1,621.7571620158369,False,True,94.29097039125192
1,DEBIT,9769.9,C1548962651,19098.0,9328.1,C1529115495,67268.02,52845.35,0.0,0.0,"New York, USA",32,-984.6719347015494,16.36559428657045,True,4,671.6518558210321,False,False,32.320293202075526
1,DEBIT,2840.25,C69670055,254.0,0.0,C1850180796,1268668.92,1187114.17,0.0,0.0,"Queensland, Australia",11,-561.8623817962845,16.426579793099293,False,3,-335.61793376879075,True,True,51.87906217433661
1,DEBIT,8371.5,C443348849,68673.0,60301.5,C33524623,1517262.16,138395.49,0.0,0.0,"Victoria, Australia",45,-926.5572749983577,81.45747202313821,False,4,387.2361149475905,False,False,70.30189588951778
1,DEBIT,2983.5,C1440939580,19727.26,16743.76,C1810132623,97128.19,100111.69,0.0,0.0,"Scotland, UK",89,-783.9484917386172,66.51972206962002,True,2,542.2456317037731,False,False,36.3629602379294
1,DEBIT,11388.1,C848961421,55386.0,43997.9,C357863579,92307.65,47457.17,0.0,0.0,"England, UK",33,-322.2787013224968,52.30654247691193,True,3,309.30137373190905,False,True,97.17820827209607
1,DEBIT,1072.36,C1298330822,1388.0,315.64,C1711105800,456986.0,147251.58,0.0,0.0,"Victoria, Australia",41,605.1713591596258,35.88304841235025,False,2,-696.8098503998012,False,True,96.24472949421113
1,DEBIT,924.07,C721648892,21898.0,20973.93,C115939475,20955.0,0.0,0.0,0.0,"Quebec, Canada",8,144.09728673860172,87.72005408131082,True,4,751.766167034114,False,False,25.178229582536417
1,DEBIT,4188.03,C722513129,8765.0,4576.97,C101601906,16097.76,20285.79,0.0,0.0,"New South Wales, Australia",11,25.335451912832923,39.244510742263536,False,3,78.18910547201745,False,False,49.72485058923854
1,DEBIT,8607.73,C271614685,69674.0,61066.27,C681979935,334656.69,176131.8,0.0,0.0,"Quebec, Canada",86,-413.02235358375674,81.65994394715771,False,2,-435.0551472599926,False,True,30.087830981676966
1,DEBIT,8326.13,C1595354442,25675.0,17348.87,C1058634310,16727.6,25053.73,0.0,0.0,"Texas, USA",51,863.5074388656328,43.91349085702184,True,4,-149.54362912461215,False,False,28.484049437746762
1,DEBIT,525.22,C1431699407,10229.0,9703.78,C1034584766,1003.0,1528.22,0.0,0.0,"Texas, USA",88,-205.96991752561667,37.69444294249076,False,4,-924.8578192021853,True,False,3.6886947354532795
1,DEBIT,891.93,C531373404,51467.0,50575.07,C1778801068,55432.0,8813776.61,0.0,0.0,"Texas, USA",41,-825.8144664084571,46.26797856696064,False,3,-744.2663975551649,True,False,60.956433397989684
1,DEBIT,2050.83,C1295820487,23247.0,21196.17,C1076835071,485446.05,267912.2,0.0,0.0,"British Columbia, Canada",17,234.1330322356025,30.13778741641421,False,4,531.0935010317216,False,True,50.26790232288615
2,DEBIT,3167.07,C1176001051,131947.57,128780.5,C1899073220,628145.74,877201.48,0.0,0.0,"Texas, USA",76,-772.3232130467972,74.76093801762511,False,1,-999.9767304892678,False,False,5.147875124998935
2,DEBIT,3718.7,C792195577,20793.0,17074.3,C1041638599,13785.78,17504.47,0.0,0.0,"Texas, USA",46,-309.5537143966159,50.27203900924791,True,2,-166.8683430354156,True,False,27.864646423661142
2,DEBIT,1332.91,C639542871,5582.0,4249.09,C1955948959,31184.0,0.0,0.0,0.0,"Queensland, Australia",32,14.82387743561776,23.22126951468173,True,2,45.020362171176885,True,False,90.82658859666537
2,DEBIT,7677.73,C953253248,92385.0,84707.27,C564160838,1236697.84,1070702.75,0.0,0.0,"Queensland, Australia",79,748.4450493703516,89.95745732745685,False,4,-890.7311599980554,True,True,23.95618906669724
2,DEBIT,309.33,C1713847712,70255.0,69945.67,C1401316767,583425.68,61151.23,0.0,0.0,"Wales, UK",80,-12.90683931976264,38.38912213732114,True,4,946.1563259446657,False,True,14.48948720912231
2,DEBIT,4241.78,C640161448,57664.0,53422.22,C1883840933,16874643.09,16684929.93,0.0,0.0,"Queensland, Australia",54,404.5175320633284,54.35528611139886,False,1,-547.7493375006561,True,False,48.9452760277563
2,DEBIT,2290.11,C626961003,54507.3,52217.19,C1711105800,157289.57,147251.58,0.0,0.0,"Queensland, Australia",86,985.6336779981407,90.6472110964547,False,3,-391.60256072743823,False,True,98.56504541106007
2,DEBIT,634.95,C892093608,30365.0,29730.05,C990398217,83845.22,6768.24,0.0,0.0,"Quebec, Canada",92,-737.0217602040368,62.42379959139921,False,4,-392.1149754899453,False,False,24.20552715115004
2,DEBIT,2307.17,C304966690,15629.0,13321.83,C884457408,82609.64,84916.82,0.0,0.0,"New York, USA",20,-450.536948960961,11.689804070836407,False,4,-539.1666757653002,True,True,67.21355474058785
2,DEBIT,1019.87,C203924386,27035.0,26015.13,C323761934,26990.0,0.0,0.0,0.0,"Quebec, Canada",33,-210.84784880470716,93.98321236134751,False,4,-997.0523558273771,False,True,76.16196153287176
2,DEBIT,677.53,C2095793272,37067.0,36389.47,C925936450,9376.0,10053.53,0.0,0.0,"Texas, USA",74,-156.34364292233727,62.770805307141785,True,4,458.68958817599264,False,False,23.763754399239968
2,DEBIT,7257.37,C74735260,32516.91,25259.53,C1761291320,22233.65,29491.02,0.0,0.0,"New South Wales, Australia",40,-177.95784946890842,33.49056146570861,False,2,933.6909995985707,False,True,72.82163486118596
2,DEBIT,6459.82,C695085082,244813.0,238353.18,C270095066,9807.8,17320.91,0.0,0.0,"Victoria, Australia",32,815.2220051131098,13.927207266338726,True,4,-551.4130334299099,False,True,36.77831327192532
2,DEBIT,5230.89,C1798636297,12380.0,7149.11,C1721246982,973547.26,1259045.81,0.0,0.0,"Queensland, Australia",97,428.06528893371296,79.4025189270296,True,2,326.09438360684476,True,True,63.23058305935795
2,DEBIT,3882.8,C890060621,15135.0,11252.2,C1018298342,9980.32,13863.12,0.0,0.0,"British Columbia, Canada",2,215.8104281814076,62.00727559285135,False,4,483.79265391743024,True,False,63.35297107608947
2,DEBIT,3462.64,C1623761043,66331.0,62868.36,C2094777811,64259.52,67722.17,0.0,0.0,"New York, USA",97,-381.2545642744358,53.34610919763215,False,3,696.8507581810495,False,True,53.57746840747585
2,DEBIT,1225.92,C594586746,205205.0,203979.08,C662045021,36938.0,36054.62,0.0,0.0,"England, UK",33,647.5807684425895,89.38925830509577,False,1,-154.7416059727817,False,True,9.02897700544083
2,DEBIT,1890.03,C558913557,39670.0,37779.97,C977993101,742374.93,744264.96,0.0,0.0,"British Columbia, Canada",77,910.121022969978,78.85972112245308,False,3,-394.13818871914157,True,False,83.5302495589238
2,DEBIT,2307.78,C324158286,219948.76,217640.98,C566698125,22876.0,25183.78,0.0,0.0,"New South Wales, Australia",30,642.396565100453,15.167487973275119,False,4,-349.4097319539378,False,True,32.07800649717358
2,DEBIT,3817.82,C1691678663,30406.0,26588.18,C1234250905,11132.03,0.0,0.0,0.0,"Wales, UK",33,-996.8697896170542,31.172206779554823,True,4,425.24266619702576,True,True,18.651851039985424
2,DEBIT,1654.94,C737897289,146980.0,145325.06,C77811359,11147.0,12801.94,0.0,0.0,"Wales, UK",77,272.8027403668141,24.848913981446575,False,4,633.5589330112721,False,True,4.077514155476392
2,DEBIT,2744.65,C1217434045,198.0,0.0,C510113906,5417.23,8161.87,0.0,0.0,"New South Wales, Australia",26,-897.7292371157986,74.3946292572677,False,3,-636.7720644867948,False,True,59.08929431882418
2,DEBIT,1053.29,C501855493,11687.0,10633.71,C270095066,16267.62,17320.91,0.0,0.0,"Scotland, UK",22,-484.7855593325563,3.353243473577938,True,4,-258.11798368446955,True,True,67.75643618422824
2,DEBIT,7481.76,C932118570,41487.0,34005.24,C297927961,90508.53,97990.29,0.0,0.0,"Queensland, Australia",66,-880.9505993044567,56.98896848713165,True,3,803.8803934983,True,False,1.6587828927856152
2,DEBIT,4198.49,C452817647,169807.0,165608.51,C453211571,3519099.83,3726770.23,0.0,0.0,"Ontario, Canada",38,207.59090589877542,76.24586857406905,False,2,613.3870393894786,True,False,51.2093058299281
2,DEBIT,6408.6,C1964514128,25457.0,19048.4,C1917025677,42900.67,49309.27,0.0,0.0,"Wales, UK",90,373.1798269852136,87.67656367617495,True,1,969.7168055249517,True,True,22.649577519793795
2,DEBIT,633.34,C1185575212,24065.0,23431.66,C461160828,17860.54,18493.88,0.0,0.0,"New York, USA",46,-771.0247238681898,34.20817487159075,False,1,508.4965193641615,False,True,64.51727904094498
2,DEBIT,1131.72,C697240075,193327.0,192195.28,C1428469551,45738.0,46869.72,0.0,0.0,"Victoria, Australia",15,-232.32223391004106,82.12573046720128,True,3,-213.60959794415544,True,True,17.436642900499145
2,DEBIT,4369.05,C1625932709,9027.0,4657.95,C1318822808,6773.84,11142.89,0.0,0.0,"Victoria, Australia",98,-87.52698208891593,11.063173695520723,True,2,181.27566798927546,False,False,69.09377381024659
2,DEBIT,4674.03,C1152554134,11556.0,6881.97,C1261031890,18641.45,23315.48,0.0,0.0,"Wales, UK",44,-261.89395647816684,84.64522917345182,False,3,322.0285084946406,True,False,38.67353463005374
2,DEBIT,3995.57,C258860422,106919.0,102923.43,C339924917,12145.85,16141.42,0.0,0.0,"New York, USA",49,-757.9499990296139,12.748866233198243,True,2,-843.0883673657521,True,True,93.67299887367345
2,DEBIT,702.32,C1596708569,31423.0,30720.68,C1122118227,11072853.86,11073556.18,0.0,0.0,"California, USA",75,-162.10441962504922,39.72872905603673,True,4,88.99391820773008,False,True,13.752094414599325
2,DEBIT,1160.21,C1863980798,22882.0,21721.79,C377957453,3277.0,0.0,0.0,0.0,"Ontario, Canada",61,502.3560956168362,79.72953657795536,True,2,418.6416569452192,True,False,34.10663510502585
2,DEBIT,981.57,C1313459755,191.0,0.0,C54617902,31223.0,32204.57,0.0,0.0,"British Columbia, Canada",67,-857.984670933489,14.991742734877377,True,2,-665.3573919978792,True,True,11.347352124058908
2,DEBIT,2293.28,C325674467,8120.0,5826.72,C1850180796,1184820.89,1187114.17,0.0,0.0,"Scotland, UK",6,-839.6399718361931,22.92513952326415,True,2,561.2634348511142,True,False,92.46936182785628
2,DEBIT,3017.34,C266554246,55619.0,52601.66,C1793436274,14566.06,17583.4,0.0,0.0,"Quebec, Canada",9,-290.4574163280315,72.22525683930662,True,1,167.54556102822335,True,False,87.7339353380981
2,DEBIT,3627.48,C1016625178,436.0,0.0,C40075281,28422.37,32049.85,0.0,0.0,"Ontario, Canada",6,883.4514232378501,72.00365365460743,False,2,904.4435713951893,False,True,25.79416277151556
2,DEBIT,1841.58,C913148823,25257.0,23415.42,C838411509,21697.97,23539.55,0.0,0.0,"New South Wales, Australia",73,337.1452934458282,64.11476328852973,False,4,-915.1554035862166,False,False,65.99840460341791
2,DEBIT,1726.62,C2057227460,5533.0,3806.38,C1335050193,53743.06,56847.02,0.0,0.0,"New York, USA",95,357.3399133451296,69.39484444671,True,4,-469.34772488906606,True,True,81.72222002012158
2,DEBIT,3035.96,C1066856480,890.0,0.0,C1674899618,329055.0,7074754.63,0.0,0.0,"Scotland, UK",32,-276.16001832427,54.27244433475962,False,4,203.10775859964815,True,True,55.52008115994623
2,DEBIT,1777.63,C1752220610,7261.0,5483.37,C423583818,373838.99,66548.75,0.0,0.0,"Quebec, Canada",41,187.3215824170768,25.179905890695274,False,2,-406.8801755881386,True,True,52.965057835600646
2,DEBIT,4924.01,C164052991,46869.72,41945.71,C20671747,43691.09,81584.44,0.0,0.0,"England, UK",76,-979.7376319445133,34.56959935039195,False,3,428.84832814248443,False,True,24.18522909004517
2,DEBIT,3476.19,C1899938605,0.0,0.0,C392292416,5056707.37,4450740.26,0.0,0.0,"Quebec, Canada",8,272.19209281908434,18.159771680142565,True,3,518.010565043862,False,True,9.310276780589922
2,DEBIT,394.34,C57638267,75374.0,74979.66,C621014131,107168.0,0.0,0.0,0.0,"California, USA",72,826.5738951524734,90.84505613336283,False,4,-794.9680718670511,False,True,89.72157579533267
2,DEBIT,4143.87,C700356991,100358.32,96214.45,C1810132623,100111.69,22736.93,0.0,0.0,"Wales, UK",50,225.14693668963832,58.339179476612046,True,1,27.708928413535432,False,False,90.04180571633304
2,DEBIT,3949.99,C800218956,5533.0,1583.01,C1668376627,209201.42,195932.4,0.0,0.0,"Wales, UK",92,747.3971869326901,40.08514167636399,False,3,17.781111182111772,True,False,63.31014572732679
2,DEBIT,7888.3,C233315297,325.0,0.0,C1135523296,57107.0,4770.58,0.0,0.0,"Scotland, UK",62,447.9461109321876,46.20058036441327,True,2,-261.4384595689179,True,False,33.90297910487007
2,DEBIT,3868.15,C1916269505,30695.0,26826.85,C1318822808,11142.89,15011.03,0.0,0.0,"New York, USA",84,-758.8831671926196,94.72833396118153,True,3,865.8497251393442,True,False,34.92095746126609
2,DEBIT,8723.05,C2014777783,12580.0,3856.95,C991505714,1266524.82,1066634.1,0.0,0.0,"Texas, USA",62,804.9066145716833,15.33514031160802,False,4,655.0126397464423,False,True,72.59556788702393
2,DEBIT,6012.68,C256084228,250368.71,244356.03,C1183572822,141949.63,147962.31,0.0,0.0,"England, UK",7,-867.1123112884502,58.62298320167972,False,1,394.41876381927364,True,False,89.71102599525771
2,DEBIT,923.14,C566039179,35512.0,34588.86,C1017997535,200546.0,19293.26,0.0,0.0,"England, UK",75,67.93494509552761,50.5888678884466,True,3,428.65327146999516,False,False,88.70864242651173
2,DEBIT,5871.06,C529893402,10492.0,4620.94,C1182461167,23508.22,29379.28,0.0,0.0,"Victoria, Australia",84,-715.7257524130846,61.14542354346478,False,3,-76.56771237376176,False,False,77.98755458576238
2,DEBIT,2351.74,C397416108,1204.19,0.0,C1321640594,18910.85,21262.59,0.0,0.0,"Ontario, Canada",80,-976.5867785381919,1.8110183820840509,False,4,841.9890421931518,True,True,64.20316461542878
2,DEBIT,1046.5,C1398479590,216.0,0.0,C655381473,352750.76,280487.56,0.0,0.0,"Queensland, Australia",4,-155.93147974472197,87.21239089441515,False,1,389.19085450657076,True,False,8.413996499504883
2,DEBIT,5360.4,C1657512321,586.0,0.0,C1240730624,42198.0,36078.93,0.0,0.0,"Queensland, Australia",6,-409.91858469168756,93.21182824836124,True,1,457.9621233116329,True,True,16.162871409461378
2,DEBIT,4390.62,C571251299,69336.0,64945.38,C1360393616,4820.0,0.0,0.0,0.0,"New York, USA",58,-27.999012404793916,56.51331835892089,True,4,723.3818075746906,False,False,89.85541885270793
2,DEBIT,7594.57,C1824242116,508.0,0.0,C990355670,16730.22,24324.79,0.0,0.0,"Quebec, Canada",22,154.39977346910155,69.66508238768922,False,2,-451.85682131561805,False,True,60.642905965958995
2,DEBIT,5301.22,C1260308116,30441.0,25139.78,C542895457,187096.37,93380.65,0.0,0.0,"British Columbia, Canada",26,-912.5218553821053,92.24993811772957,False,3,614.141807733406,True,True,0.9197051616629648
2,DEBIT,1377.34,C1026134931,16930.0,15552.66,C1335050193,55469.68,56847.02,0.0,0.0,"Victoria, Australia",3,-753.9934097525088,70.72386343133986,False,2,-609.518794087016,True,False,10.147154286603211
2,DEBIT,3925.8,C402578964,22062.0,18136.2,C173783788,539688.48,549946.93,0.0,0.0,"Victoria, Australia",41,117.28479290085079,15.253904291426135,True,3,-309.3160955102243,False,True,66.35017691080559
2,DEBIT,482.58,C141388791,439.0,0.0,C716157500,4894.45,5377.03,0.0,0.0,"Ontario, Canada",60,-313.6652936546835,57.62883601668132,True,3,-328.7790914603146,True,True,0.5061583846218687
2,DEBIT,1739.48,C383403884,147362.0,145622.52,C1674899618,332090.96,7074754.63,0.0,0.0,"Quebec, Canada",14,458.3469750988959,60.67150463828559,False,2,957.0509367782811,False,False,16.080805141749867
2,DEBIT,2731.05,C802628402,175409.0,172677.95,C1823014131,69810.0,72541.05,0.0,0.0,"England, UK",75,304.58329718387927,42.4130671302386,False,4,713.0744474958537,False,False,54.87337893665861
2,DEBIT,391.84,C1374785073,20661.0,20269.16,C173783788,543614.29,549946.93,0.0,0.0,"Ontario, Canada",82,691.2087259798136,73.64442356247228,False,4,402.3397231805195,True,False,69.18951976926932
2,DEBIT,621.68,C1626149608,5956.0,5334.32,C13329486,10659.79,11281.46,0.0,0.0,"British Columbia, Canada",12,384.9856533384507,93.43670147690149,False,3,454.1135232307802,True,True,65.19612595026005
2,DEBIT,3106.9,C296954388,100.0,0.0,C2134357721,461082.25,182906.2,0.0,0.0,"Ontario, Canada",87,-140.13784521970376,92.55685129067763,False,4,124.1455888051421,True,True,22.42693094605598
2,DEBIT,5619.13,C584698467,6685.0,1065.87,C838411509,23539.55,29158.68,0.0,0.0,"Queensland, Australia",12,345.93324478886484,45.08393714041321,False,3,894.181334217038,True,True,71.2179221347536
2,DEBIT,4122.31,C266376067,20666.0,16543.69,C657736958,6086706.95,5792135.89,0.0,0.0,"British Columbia, Canada",13,-449.237651489163,11.323804584075525,True,4,-7.482494235276931,False,False,23.724908749680008
2,DEBIT,4215.24,C2078237101,17183.0,12967.76,C1916720513,6790591.7,6235766.54,0.0,0.0,"England, UK",25,-387.3730024435746,98.48411989623345,False,3,-238.96458026021094,False,True,32.539969815926774
2,DEBIT,8499.58,C2045706119,10074.0,1574.42,C836514715,449166.44,411058.34,0.0,0.0,"England, UK",45,577.9703198415866,83.88980864459342,True,4,-673.929326136818,False,True,74.64914051180241
2,DEBIT,6174.06,C1223357487,10397.0,4222.94,C1941598182,47923.33,54097.39,0.0,0.0,"Quebec, Canada",19,-107.1609671968356,12.466268120326685,False,1,572.4113045221159,True,True,64.96328990472146
3,DEBIT,2673.5,C2093996783,11608.0,8934.5,C1134894336,140222.23,2167.32,0.0,0.0,"Ontario, Canada",55,596.7606810367049,92.08418826173724,False,2,468.88786415118284,False,True,84.9223410494178
3,DEBIT,3332.58,C1408290972,14905.0,11572.42,C1568059495,71251.67,74584.25,0.0,0.0,"Queensland, Australia",45,644.8447473365568,86.98963620621282,True,1,-231.2899229517302,True,True,65.76128923003434
3,DEBIT,4364.24,C1202508091,67233.0,62868.76,C832279283,71903.08,76267.32,0.0,0.0,"Queensland, Australia",8,715.1246753225676,51.88380571260721,True,2,-949.6131720815413,True,True,56.830860333547164
3,DEBIT,1119.49,C1785495362,113022.0,111902.51,C625232315,9818.27,10937.76,0.0,0.0,"Ontario, Canada",93,833.2704716824146,59.127543574492925,True,2,677.9946554360215,True,True,9.367476782809248
3,DEBIT,2623.75,C1715876585,50241.0,47617.25,C542895457,90756.9,93380.65,0.0,0.0,"Victoria, Australia",53,-138.02955897340757,39.90027038701302,True,3,-977.1640330918527,True,False,36.77158030594335
3,DEBIT,5204.2,C94500728,94612.96,89408.76,C558216562,5227.86,10432.07,0.0,0.0,"California, USA",55,-362.2663633577223,5.476163882203133,False,2,407.3995592581018,True,False,26.520236768172545
3,DEBIT,4538.75,C1373885310,10819.0,6280.25,C621014131,80056.78,0.0,0.0,0.0,"California, USA",32,164.39749318822783,33.519724164590095,True,1,940.514219452114,True,False,24.398964337908357
3,DEBIT,3619.41,C247969246,7578.0,3958.59,C1753885705,11421.0,17031.43,0.0,0.0,"British Columbia, Canada",51,-257.65515312474486,80.28534485980114,False,1,-124.67734370359312,False,True,97.30105547524455
3,DEBIT,3117.69,C21063905,70363.0,67245.31,C1122118227,13057708.52,13060826.21,0.0,0.0,"New South Wales, Australia",44,202.148333600466,0.4632023004602859,True,4,-530.0531900080945,True,True,39.30977246667604
3,DEBIT,2481.93,C157843285,230466.0,227984.07,C248609774,7757932.92,7760414.85,0.0,0.0,"Victoria, Australia",82,411.1717252876492,33.34991716911442,False,1,409.74202008676343,False,False,89.20465551771133
3,DEBIT,9635.1,C672493939,173069.0,163433.9,C1032986144,33111.63,42746.73,0.0,0.0,"California, USA",70,376.81003698427367,39.81686935909433,False,4,634.2562840311703,False,True,63.11386259972629
3,DEBIT,1991.02,C1380271191,19934.0,17942.98,C1753885705,15040.41,17031.43,0.0,0.0,"Quebec, Canada",18,-250.89422595975725,53.73956029379229,False,2,92.8606321556947,True,False,79.48113035416485
3,DEBIT,5922.61,C512734831,17149.68,11227.07,C461160828,18493.88,24416.5,0.0,0.0,"Wales, UK",83,-666.2795966024944,91.98556164127605,False,1,934.0705505122924,True,True,50.26370931051921
3,DEBIT,6901.26,C70528019,11382.0,4480.74,C1241128308,14210.92,21112.18,0.0,0.0,"California, USA",22,-138.94132307558493,34.634599436596126,False,2,-896.6625566840778,True,True,57.69038846263591
3,DEBIT,1806.31,C1071550332,612597.0,610790.69,C1321530272,15859.88,17666.19,0.0,0.0,"New York, USA",37,-714.8117118361826,34.69532018962277,False,1,9.591196609056283,False,False,49.25176938188639
3,DEBIT,2262.1,C2088661957,136931.46,134669.36,C681979935,14677.26,16939.36,0.0,0.0,"Wales, UK",96,780.1940703676166,73.75012481097484,True,1,436.9078946451002,True,False,19.52429877980445
3,DEBIT,3923.46,C299837481,159800.0,155876.54,C979387846,11757.21,15680.66,0.0,0.0,"New York, USA",56,-308.2450785242852,45.221794088980715,False,4,725.280942298358,False,False,72.24521152615053
3,DEBIT,1027.42,C927744186,52928.0,51900.58,C479161446,51250.0,9076.2,0.0,0.0,"New South Wales, Australia",59,-691.0805055533524,22.460482293998197,True,2,-641.48877618442,True,False,28.07723624408558
3,DEBIT,5916.27,C1769565136,247.0,0.0,C13226198,38473.99,44390.26,0.0,0.0,"Ontario, Canada",3,-949.1044801884982,45.24395161326934,True,1,600.0069635273628,True,False,2.431596643145384
3,DEBIT,1575.17,C72187428,72541.05,70965.88,C20671747,81584.44,89079.66,0.0,0.0,"Wales, UK",28,291.6447725729686,14.085702037979985,False,3,105.4141514370906,False,True,64.54722959071678
3,DEBIT,2664.55,C284427775,28439.0,25774.45,C1922859107,157865.43,286841.74,0.0,0.0,"Quebec, Canada",74,273.80463490948637,17.63869865062233,True,2,-206.8926360200736,False,True,17.711067940704893
3,DEBIT,6010.62,C802270602,549946.93,543936.31,C995911260,8629.02,14639.63,0.0,0.0,"Queensland, Australia",35,-318.79166683741664,49.83677727394797,False,2,-736.5699428418129,True,True,94.04585843529144
3,DEBIT,3762.4,C1794314439,11465.0,7702.6,C384887832,27048.0,24074.25,0.0,0.0,"Queensland, Australia",61,-856.5762223046979,41.89254495045479,True,2,730.5915178178248,False,False,95.39285770025873
3,DEBIT,5920.06,C1257058590,156628.0,150707.94,C20671747,83159.61,89079.66,0.0,0.0,"Scotland, UK",93,-180.74221020953598,91.48459010681,False,4,-685.4535836405694,False,False,91.48643902204485
3,DEBIT,3985.96,C351249017,40300.0,36314.04,C667346055,10892560.8,10670907.24,0.0,0.0,"Victoria, Australia",54,-377.56500987321283,36.23938991166331,True,3,-380.42428158180155,False,False,37.01587002554444
4,DEBIT,1313.51,C1666144466,49977.0,48663.49,C1877453512,116963.12,118276.63,0.0,0.0,"Texas, USA",63,354.24127947001875,58.05883502780434,False,2,-419.90893607512623,False,False,1.5456616528867428
4,DEBIT,409.4,C2087758561,30810.4,30401.0,C1060830840,25390.85,21101.01,0.0,0.0,"California, USA",79,211.5584989053807,63.22642879195304,False,1,742.8280683817086,False,False,92.83185625877253
4,DEBIT,896.16,C768702707,37232.0,36335.84,C977993101,1974860.49,1615874.57,0.0,0.0,"New South Wales, Australia",97,-270.81254360492005,1.3094456588333636,False,1,345.4059884177959,True,False,42.81841483173143
4,DEBIT,1235.49,C1287728562,20704.0,19468.51,C413177525,257638.64,259438.66,0.0,0.0,"Quebec, Canada",7,-564.2148914900198,66.35373720167107,False,4,593.3627943827446,True,True,96.66548190436696
4,DEBIT,601.85,C1772471998,50118.0,49516.15,C557041912,74144.04,74745.89,0.0,0.0,"British Columbia, Canada",76,976.0719323111837,17.803596686975144,True,1,-499.06420241500206,False,True,96.36199770892529
4,DEBIT,564.53,C311536309,88.0,0.0,C413177525,258874.13,259438.66,0.0,0.0,"England, UK",49,-91.99675760777029,96.10703174694551,False,2,249.74819921399785,True,True,85.300945546736
4,DEBIT,1113.43,C1237443220,19812.0,18698.57,C740950652,43142.23,44255.66,0.0,0.0,"British Columbia, Canada",94,376.5484715604741,14.866272775311295,True,1,143.49196628749746,True,True,29.444889206958567
4,DEBIT,181.87,C67928167,370.0,188.13,C459857341,105499.05,105680.92,0.0,0.0,"New South Wales, Australia",85,-718.8940648432784,41.462412372702374,True,2,665.6607535765422,False,True,38.50977286019253
4,DEBIT,1141.74,C308221618,240677.0,239535.26,C1182461167,29379.28,30521.02,0.0,0.0,"Texas, USA",31,-28.820600681204382,8.534966807864386,True,1,812.1741209625211,True,False,85.11366715168569
4,DEBIT,351.23,C582495711,21018.0,20666.77,C1983747920,95508.95,244180.06,0.0,0.0,"California, USA",58,-944.926560261069,99.68742518459473,False,3,-975.6864570452263,False,False,31.692200515627768
4,DEBIT,1110.27,C683639513,29650.0,28539.73,C1688019098,1699.44,2809.72,0.0,0.0,"Texas, USA",61,10.910235820899857,50.21950103312426,True,4,348.0398381175853,False,False,16.94927466860925
4,DEBIT,515.29,C631410926,105931.0,105415.71,C124540047,10539.37,11054.67,0.0,0.0,"New South Wales, Australia",24,928.0348142354046,59.53850173200438,True,4,-896.328401760542,True,False,55.68012624583501
4,DEBIT,775.76,C1425202985,19658.0,18882.24,C1937209374,47956.09,48731.84,0.0,0.0,"British Columbia, Canada",20,-231.58657402839958,6.7076477388427485,True,3,97.71733015471182,False,False,93.6154774160781
4,DEBIT,618.01,C979248421,33642.0,33023.99,C846947180,12901.08,13519.1,0.0,0.0,"England, UK",37,-922.0079748501769,74.99604703991778,False,3,-424.73454191264364,False,False,69.6029796674973
4,DEBIT,485.42,C514556983,3408.48,2923.05,C634440506,262624.1,117634.01,0.0,0.0,"New South Wales, Australia",4,-938.0884181613129,20.990559309558577,False,4,-386.44680095571755,False,True,57.0061170089365
4,DEBIT,162.26,C948900440,1343.64,1181.37,C434091818,108571.04,27606.88,0.0,0.0,"British Columbia, Canada",92,-224.02648010626103,89.80542894407138,True,3,-294.08299309528684,False,False,9.717649377076853
5,DEBIT,1251.24,C1904600593,209439.0,208187.76,C859193874,18182.93,19434.17,0.0,0.0,"Wales, UK",20,-679.9501270736118,20.513964048200716,False,2,242.58489809922025,False,False,61.500722669916975
5,DEBIT,68.95,C1154759881,4720.0,4651.05,C24119573,49476.7,49545.65,0.0,0.0,"Texas, USA",60,-953.2958073436282,19.068772066366655,False,1,-331.90006866246154,True,False,99.00538501042632
5,DEBIT,3068.71,C891193852,10082.0,7013.29,C875761527,3626.46,6695.18,0.0,0.0,"New York, USA",24,512.4272279003537,3.654966784809488,True,4,465.39810118056084,True,False,14.008401523652402
5,DEBIT,2357.56,C976935143,1074.0,0.0,C444920847,41351.37,43708.94,0.0,0.0,"Queensland, Australia",50,-82.95398223621862,47.206694510999924,True,3,-190.94522885226058,False,True,51.832965236373674
5,DEBIT,2746.99,C1472659178,453426.0,450679.01,C1826334428,45730.94,48477.94,0.0,0.0,"New York, USA",49,-421.51045605469096,56.48411332626164,False,2,-863.2935993800827,False,True,87.73730719279554
